09423350 CARUTHERS C NR IVANPAH CA
09427520 COLORADO RIVER BELOW PARKER DAM, AZ-CA
09429000 PALO VERDE CANAL NEAR BLYTHE, CA
09429100 COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA
09429155 PVID F-CANAL SPILL NEAR BLYTHE, CA
09429180 PVID D23 SPILL NEAR BLYTHE, CA
09429200 PVID C CANAL SPILL NEAR BLYTHE, CA
09429600 COLORADO RIVER BELOW LAGUNA DAM, AZ-CA
09521100 COLORADO R BLW YUMA MAIN CANAL WW AT YUMA, AZ
09523200 RESERVATION MAIN CANAL NEAR YUMA, AZ
09523400 TITSINK CANAL NEAR YUMA, AZ
09523600 YAQUI CANAL NEAR YUMA, AZ
09523800 PONTIAC CANAL NEAR YUMA, AZ
09525000 YUMA MAIN CANAL WASTEWAY AT YUMA, AZ
09526200 YPSILANTI CANAL NEAR WINTERHAVEN, CA
09527590 COACHELLA CANAL ABV ALL-AMERICAN CANAL DIV
09527594 COACHELLA CANAL NEAR NILAND, CA
09527597 COACHELLA CANAL NEAR DESERT BEACH, CA
09527600 ALL-AMERICAN CNL BLW DR0P 1 POWERPLANT NR CALEXICO
09527700 ALL-AMERICAN CANAL BELOW DROP 2 RESERVOIR OUTLET
09530000 RESERVATION MAIN DRAIN NO. 4 NEAR YUMA, AZ
09530500 DRAIN 8-B NEAR WINTERHAVEN, CA
10251300 AMARGOSA RV AT TECOPA, CA
10251330 AMARGOSA RV ABV CHINA RANCH WASH NR TECOPA, CA
10254050 SALT C NR MECCA
10254730 ALAMO R NR NILAND CA
10254970 NEW R AT INTERNATIONAL BOUNDARY AT CALEXICO CA
10255550 NEW R NR WESTMORLAND CA
10256500 SNOW C NR WHITE WATER CA
10257500 FALLS C NR WHITE WATER CA
10257548 WHITEWATER R A WINDY POINT MAIN CHANNEL CA
10257549 WHITEWATER R A WINDY POINT OVERFLOW CHANNEL CA
10257600 MISSION C NR DESERT HOT SPRINGS CA
10257720 CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA
10258000 TAHQUITZ C NR PALM SPRINGS CA
10258500 PALM CYN C NR PALM SPRINGS CA
10259000 ANDREAS C NR PALM SPRINGS CA
10259100 WHITEWATER R A RANCHO MIRAGE CA
10259200 DEEP C NR PALM DESERT CA
10259300 WHITEWATER R A INDIO CA
10260470 LITTLE BEAR C AB LK ARROWHEAD A LAKE ARROWHEAD CA
10260480 WILLOW C BL LK ARROWHEAD A LAKE ARROWHEAD CA
10260500 DEEP C NR HESPERIA CA
10260855 GRASS VALLEY LK TUNNEL OUTLET A LAKE ARROWHEAD CA
10260865 GRASS VALLEY C BL GRASS VLY LK NR LK ARROWHEAD CA
10260950 WF MOJAVE R AB MOJAVE R FORKS RES NR HESPERIA CA
10261500 MOJAVE R A LO NARROWS NR VICTORVILLE CA
10262500 MOJAVE R A BARSTOW CA
10263500 BIG ROCK C NR VALYERMO CA
10265150 HOT C A FLUME NR MAMMOTH LAKES CA
10289500 GREEN CK NR BRIDGEPORT, CA
10290500 ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA
10291500 BUCKEYE CK NR BRIDGEPORT, CA
10293000 E WALKER RV NR BRIDGEPORT, CA
10296000 W WALKER RV BLW L WALKER RV NR COLEVILLE, CA
10296500 W WALKER RV NR COLEVILLE, CA
10296750 TOPAZ CANAL BLW DIV W WALKER RVR NR TOPAZ, CA
10308200 E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE
10308783 LEVIATHAN C AB MINE NR MARKLEEVILLE CA
103087835 UNNAMED TRIB 1 TO LEVIATHAN C AT LEVIATHAN MINE CA
10308784 LEVIATHAN MINE ADIT DRAIN NR MARKLEEVILLE CA
10308785 LEVIATHAN MINE PIT FLOW NR MARKLEEVILLE CA
103087855 LEVIATHAN MINE PIT JUNCTION BOX NR MARKLEEVILLE CA
103087865 UNNAMED TRIB 2 TO LEVIATHAN C AT LEVIATHAN MINE CA
103087885 LEVIATHAN C CHANNEL UNDERDRAIN NR MARKLEEVILLE CA
103087889 4L C NR MARKLEEVILLE CA
10308789 LEVIATHAN C AB ASPEN C NR MARKLEEVILLE CA
103087891 ASPEN C ABV LEVIATHAN MINE NR MARKLEEVILLE CA
103087892 ASPEN C OVERBURDEN SEEP NR MARKLEEVILLE CA
10308794 BRYANT C BL MOUNTAINEER C NR MARKLEEVILLE CA
10310000 W FK CARSON RV AT WOODFORDS, CA
10336580 UPPER TRUCKEE RV AT S UPPER TRUCKEE RD NR MEYERS
103366092 UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA
10336610 UPPER TRUCKEE RV AT SOUTH LAKE TAHOE, CA
10336645 GENERAL C NR MEEKS BAY CA
10336660 BLACKWOOD C NR TAHOE CITY CA
10336674 WARD C BL CONFLUENCE NR TAHOE CITY CA
10336676 WARD C AT HWY 89 NR TAHOE PINES CA
10336775 TROUT CK AT PIONEER TRAIL NR SOUTH LAKE TAHOE, CA
10336780 TROUT CK NR TAHOE VALLEY, CA
10337500 TRUCKEE R A TAHOE CITY CA
10338000 TRUCKEE R NR TRUCKEE CA
10338500 DONNER C A DONNER LK NR TRUCKEE CA
10338700 DONNER C AT HWY 89 NR TRUCKEE CA
10340500 PROSSER C BL PROSSER C DAM NR TRUCKEE CA
10341950 LITTLE TRUCKEE R BL DIV DAM NR SIERRAVILLE CA
10343000 INDEPENDENCE C NR TRUCKEE CA
10343500 SAGEHEN C NR TRUCKEE CA
10344400 LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA
10344500 LITTLE TRUCKEE R BL BOCA DAM NR TRUCKEE CA
10344505 TRUCKEE R A BOCA BRIDGE NR TRUCKEE CA
10346000 TRUCKEE R A FARAD CA
11012500 CAMPO C NR CAMPO CA
11014000 JAMUL C NR JAMUL CA
11015000 SWEETWATER R NR DESCANSO CA
11016200 SWEETWATER R A DEHESA CA
11021300 PADRE BARONA C NR LAKESIDE CA
11022200 LOS COCHES C NR LAKESIDE CA
11022480 SAN DIEGO R A MAST RD NR SANTEE CA
11023000 SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA
11023340 LOS PENASQUITOS C NR POWAY CA
11025500 SANTA YSABEL C NR RAMONA CA
11027000 GUEJITO C NR SAN PASQUAL CA
11028500 SANTA MARIA C NR RAMONA CA
11036700 SAN LUIS REY R A COLE GRADE RD NR PAUMA VALLEY CA
11042000 SAN LUIS REY R A OCEANSIDE CA
11042400 TEMECULA C NR AGUANGA CA
11042800 WARM SPRINGS C NR MURRIETA CA
11042900 SANTA GERTRUDIS C NR TEMECULA CA
11044000 SANTA MARGARITA R NR TEMECULA CA
11044250 RAINBOW C NR FALLBROOK CA
11044300 SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA
11044350 SANDIA C NR FALLBROOK CA
11044800 DE LUZ C NR DE LUZ CA
11045300 FALLBROOK C NR FALLBROOK CA
11045600 ONEILL LAKE OUTLET CH NR FALLBROOK CA
11045700 ONEILL LK SPILL CH NR FALLBROOK CA
11046000 SANTA MARGARITA R A YSIDORA CA
11046100 LAS FLORES C NR OCEANSIDE CA
11046250 SAN ONOFRE C A SAN ONOFRE CA
11046300 SAN MATEO C NR SAN CLEMENTE CA
11046360 CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA
11047300 ARROYO TRABUCO A SAN JUAN CAPISTRANO CA
11048200 AGUA CHINON WASH NR IRVINE CA
11048400 MARSHBURN CHANNEL NR IRVINE CA
11048553 SAND CYN C A IRVINE CA
11048600 BONITA C A IRVINE CA
11051499 SANTA ANA R NR MENTONE (RIVER ONLY) CA
11051502 SAR SUPP GAGE NR MENTONE CA
11055500 PLUNGE C NR EAST HIGHLANDS CA
11055800 CITY C NR HIGHLAND CA
11057500 SAN TIMOTEO C NR LOMA LINDA CA
11058000 SAND CANYON C NR HIGHLAND CA
11058500 E TWIN C NR ARROWHEAD SPRINGS CA
11058600 WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA
11059300 SANTA ANA R A E ST NR SAN BERNARDINO CA
11060400 WARM C NR SAN BERNARDINO CA
11062000 LYTLE C NR FONTANA CA
11062399 FONTANA WATER CO SURFACE DIV WEIR 2 NR FONTANA CA
11062400 FONTANA WATER CO SURFACE DIV NR FONTANA CA
11062450 FONTANA PH FOREBAY SPILLWAY NR FONTANA CA
11062700 FONTANA PH TAILRACE WEIR NR FONTANA CA
11062800 FONTANA WATER CO SPILL CH FROM AFTERBAY NR FONTANA
11062820 FONTANA WATER CO DIV NR FONTANA CA
11063500 LONE PINE C NR KEENBROOK CA
11063510 CAJON C BL LONE PINE C NR KEENBROOK CA
11063680 DEVIL CYN C NR SAN BERNARDINO CA
